Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2025-05-29,134.88522338867188,84.11910247802734,100.19322204589844,65.1646957397461,28.356645584106445,19.638864517211914,36.98786163330078,8.979999542236328,90.0
2025-05-30,133.70175170898438,83.87342071533203,99.81271362304688,64.94892120361328,28.28859519958496,19.159626007080078,36.68095016479492,8.989999771118164,81.1500015258789
2025-06-02,134.81674194335938,85.2197265625,100.54447937011719,66.15530395507812,28.755212783813477,19.570402145385742,36.94826126098633,9.25,86.51000213623047
2025-06-03,136.4892578125,86.3891372680664,101.2762451171875,66.52801513671875,28.735769271850586,19.98117446899414,37.16606903076172,8.9399995803833,86.51000213623047
2025-06-04,134.35707092285156,84.46304321289062,99.81271362304688,65.978759765625,28.113615036010742,19.734615325927734,36.91856002807617,9.109999656677246,82.5
2025-06-05,133.89736938476562,83.87342071533203,99.35414123535156,66.2337646484375,28.239990234375,19.67544174194336,36.77995681762695,9.109999656677246,82.5
2025-06-06,137.13478088378906,85.71107482910156,101.73480987548828,66.71436309814453,28.473299026489258,20.23759651184082,37.522483825683594,9.369999885559082,82.5
2025-06-09,137.67271423339844,86.51688385009766,102.41779327392578,66.94976043701172,28.63855743408203,20.71099090576172,37.94820022583008,9.420000076293945,82.5
2025-06-10,140.20591735839844,89.6025619506836,104.61308288574219,68.70539855957031,29.387086868286133,21.450668334960938,38.690731048583984,9.239999771118164,82.5
2025-06-11,141.6045379638672,91.73502349853516,106.65226745605469,69.65677642822266,29.950916290283203,21.884614944458008,38.6412239074707,9.300000190734863,82.16999816894531
2025-06-12,141.79037475585938,93.05184173583984,107.06206512451172,70.06871795654297,30.057849884033203,21.677501678466797,38.24521255493164,9.380000114440918,82.16999816894531
2025-06-13,142.7097625732422,95.2825698852539,109.39395141601562,71.1476058959961,30.835542678833008,22.870851516723633,38.651126861572266,9.6899995803833,82.16999816894531
2025-06-16,142.82711791992188,93.35647583007812,109.74520111083984,70.05890655517578,30.291156768798828,22.594703674316406,38.601627349853516,9.479999542236328,81.48500061035156
