Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AnnualDiv,DividendYield,SMA20,SMA50,Signal
2022-12-15 00:00:00-05:00,121.25813942123354,122.11800245624053,119.31653824331694,120.28734588623047,12087800,0.0,0.0,4.0,3.3253705703867293,123.86913871765137,117.16133972167968,1
2022-12-16 00:00:00-05:00,119.40898155864264,120.10241354007009,118.7432857278395,119.53842163085938,21133700,0.0,0.0,4.0,3.3462044633249386,123.71889533996583,117.55243530273438,1
2022-12-19 00:00:00-05:00,119.87127141050762,121.42456640917514,119.35351111358844,120.25035095214844,9017200,0.0,0.0,4.0,3.3263936182537472,123.54415168762208,117.99771087646485,1
2022-12-20 00:00:00-05:00,121.09170482628238,122.09024847535464,120.37977744438757,120.83282470703125,8549900,0.0,0.0,4.0,3.3103587619492605,123.4350513458252,118.47294296264648,1
2022-12-21 00:00:00-05:00,122.21045218799598,122.95011582942855,121.83138673983463,122.19197082519531,8051700,0.0,0.0,4.0,3.2735375106784206,123.30191268920899,119.03138732910156,1
2022-12-22 00:00:00-05:00,121.21190751581604,121.3968198763436,118.72479605918042,120.80509185791016,8648200,0.0,0.0,4.0,3.311118710711932,123.03286094665528,119.53158279418945,1
2022-12-23 00:00:00-05:00,120.73111850079353,121.52625431135543,119.86201492786446,121.3783187866211,5091900,0.0,0.0,4.0,3.295481466530989,122.78045120239258,119.93673171997071,1
2022-12-27 00:00:00-05:00,121.6464584328602,122.24742712715732,120.70338706078451,121.80363464355469,5411000,0.0,0.0,4.0,3.2839742522508235,122.6597942352295,120.31673233032227,1
2022-12-28 00:00:00-05:00,121.90533797107096,123.34767411677514,121.12868349361527,122.46932983398438,8827700,0.0,0.0,4.0,3.2661238576403377,122.47025566101074,120.62369155883789,1
2022-12-29 00:00:00-05:00,122.90389262190558,123.2182592138789,122.33065996180328,123.17202758789062,6585200,0.0,0.0,4.0,3.247490585592382,122.240962600708,120.88959991455079,1
2022-12-30 00:00:00-05:00,122.7929457065109,124.19830528435155,122.4508570748442,123.98565673828125,9292500,0.0,0.0,4.0,3.226179628538418,122.1420337677002,121.21486602783203,1
2023-01-03 00:00:00-05:00,125.03964674799053,126.42651056419665,123.79146367024171,124.9286880493164,11054800,0.0,0.0,4.0,3.201826628020759,122.14018402099609,121.56601959228516,1
2023-01-04 00:00:00-05:00,125.7331048617924,127.2956265697408,125.34478460526871,126.09368896484375,11687600,0.0,0.0,4.0,3.1722444103568432,122.37179183959961,121.82767471313477,1
2023-01-05 00:00:00-05:00,126.35447592919405,126.40104904749836,124.52891486135545,126.06574249267578,8381300,1.0,0.0,5.0,3.9661845487409018,122.59183120727539,122.0859977722168,1
2023-01-06 00:00:00-05:00,126.79223148923117,128.88789380185912,125.26472708317824,128.4780731201172,10029100,0.0,0.0,4.0,3.1133717239519196,122.93664817810058,122.38665008544922,1
2023-01-09 00:00:00-05:00,129.09280541781632,129.3535978156608,127.49078685270311,127.9471664428711,8482300,0.0,0.0,4.0,3.126290414400084,123.1911231994629,122.65061080932617,1
2023-01-10 00:00:00-05:00,128.33835358544826,129.20456806371087,127.89128293879766,129.09280395507812,9048700,0.0,0.0,4.0,3.098546067209079,123.53616485595703,122.92842376708984,1
2023-01-11 00:00:00-05:00,129.37221829314208,130.16391865316137,128.6271052626769,130.05215454101562,8703700,0.0,0.0,4.0,3.0756891449564465,123.8344051361084,123.19805572509766,1
2023-01-12 00:00:00-05:00,130.39673396949357,131.19774304664796,129.67023901720427,129.92172241210938,11001700,0.0,0.0,4.0,3.0787769171594506,124.1321346282959,123.46877807617187,1
2023-01-13 00:00:00-05:00,126.298583355672,133.6473717091843,125.5534561612079,133.20028686523438,20200000,0.0,0.0,4.0,3.0029965356208335,124.62476501464843,123.76309600830078,1
2023-01-17 00:00:00-05:00,131.4864916525837,131.83110708446426,129.67956299829072,131.14187622070312,14292900,0.0,0.0,4.0,3.0501317468329217,125.16749153137206,124.03806533813477,1
2023-01-18 00:00:00-05:00,129.39085905913623,131.0767008536097,127.05303621322567,127.20206451416016,13392600,0.0,0.0,4.0,3.1446030497049984,125.55067367553711,124.22998550415039,1
2023-01-19 00:00:00-05:00,126.03780495421012,126.57800766271376,124.42646313140753,125.50689697265625,13303400,0.0,0.0,4.0,3.187075847211381,125.8135009765625,124.32365203857422,1
2023-01-20 00:00:00-05:00,125.88876890508037,126.19613442093039,124.38920550405919,125.81425476074219,13092500,0.0,0.0,4.0,3.1792899839582565,126.06257247924805,124.41070648193359,1
2023-01-23 00:00:00-05:00,125.85150411134802,128.4967064799969,125.57209383659618,127.85403442382812,10487100,0.0,0.0,4.0,3.1285676811263152,126.34567565917969,124.53707717895507,1
2023-01-24 00:00:00-05:00,127.06234236861914,130.66687726925733,125.7397482040752,128.95309448242188,6945000,0.0,0.0,4.0,3.1019030726286734,126.75307579040528,124.7170489501953,1
2023-01-25 00:00:00-05:00,128.58053664889107,129.57713317871094,127.8354093802071,129.57713317871094,8967000,0.0,0.0,4.0,3.0869644217882617,127.16301651000977,124.81075698852538,1
2023-01-26 00:00:00-05:00,129.85655848288334,130.45265745908748,128.86927088593154,130.37814331054688,7487600,0.0,0.0,4.0,3.0679988979996633,127.59174194335938,124.9164175415039,1
2023-01-27 00:00:00-05:00,130.96492555553354,131.57033343473924,130.16391627153163,130.69482421875,7489900,0.0,0.0,4.0,3.060564964152684,128.00301666259764,125.0541145324707,1
2023-01-30 00:00:00-05:00,129.67958832481602,130.48059765133877,129.381545944686,129.58645629882812,6729300,0.0,0.0,4.0,3.0867423295965017,128.32373809814453,125.18758102416992,1
2023-01-31 00:00:00-05:00,130.28498293798387,130.46195222574966,128.7667876925378,130.3594970703125,9188700,0.0,0.0,4.0,3.068437735566366,128.6424301147461,125.33318008422852,1
2023-02-01 00:00:00-05:00,128.72953241430136,131.21638285304667,128.6456951363217,130.01486206054688,8841800,0.0,0.0,4.0,3.0765713523868006,128.89673881530763,125.48261154174804,1
2023-02-02 00:00:00-05:00,130.39674168739757,130.8251943777019,128.5339310918633,129.40945434570312,11822100,0.0,0.0,4.0,3.0909642732241496,129.0625270843506,125.59589614868165,1
2023-02-03 00:00:00-05:00,128.7015791773441,132.56691974902398,128.65502028144255,131.41197204589844,11501200,0.0,0.0,4.0,3.043862699665533,129.32983856201173,125.76383895874024,1
2023-02-06 00:00:00-05:00,130.6109962002668,132.48313045013606,130.42471793282908,132.18507385253906,8406200,0.0,0.0,4.0,3.026060267940885,129.51518859863282,125.91044555664062,1
2023-02-07 00:00:00-05:00,131.68210658770164,134.4390587508407,131.49581412868693,133.79638671875,10447900,0.0,0.0,4.0,2.9896173567140485,129.80764961242676,126.06265075683594,1
2023-02-08 00:00:00-05:00,132.86499131185334,134.1596444119659,132.52037581845053,132.85568237304688,6958000,0.0,0.0,4.0,3.0107857854121423,129.99579353332518,126.19123413085937,1
2023-02-09 00:00:00-05:00,133.30272487158322,133.507635178985,130.27565758110498,130.78793334960938,6443100,0.0,0.0,4.0,3.0583861198476128,130.03258247375487,126.32265731811523,1
2023-02-10 00:00:00-05:00,130.19186686065063,131.58897518799668,129.08349198035012,131.3654327392578,6582900,0.0,0.0,4.0,3.044941059905345,130.1047679901123,126.4247639465332,1
2023-02-13 00:00:00-05:00,131.60757754594903,132.93948036196724,131.08599282884768,132.79046630859375,7134600,0.0,0.0,4.0,3.0122644427683083,130.08427696228028,126.52541549682617,1
2023-02-14 00:00:00-05:00,132.72527732476766,133.94541619676153,131.88701810019583,133.37725830078125,9249400,0.0,0.0,4.0,2.9990120137119134,130.19604606628417,126.67367599487305,1
2023-02-15 00:00:00-05:00,131.8963161397603,134.01991926451325,131.6075827465352,133.93609619140625,6728300,0.0,0.0,4.0,2.986498870538719,130.5327476501465,126.85308425903321,1
2023-02-16 00:00:00-05:00,133.10716278336827,133.55423344185013,131.96152379108605,132.09193420410156,8165300,0.0,0.0,4.0,3.0281939802769555,130.86199951171875,127.06569229125977,1
2023-02-17 00:00:00-05:00,131.3095437505022,133.0326496148105,130.46197554451953,132.48312377929688,7948800,0.0,0.0,4.0,3.019252479782696,131.1954429626465,127.2820556640625,1
2023-02-21 00:00:00-05:00,131.03944209729002,131.64484998757297,129.23251315295988,130.05215454101562,9996300,0.0,0.0,4.0,3.0756891449564465,131.30534896850585,127.45146408081055,1
2023-02-22 00:00:00-05:00,129.39083323752578,129.86584486332362,128.012357259277,129.05552673339844,11107500,0.0,0.0,4.0,3.0994410710229854,131.3104705810547,127.57542129516601,1
2023-02-23 00:00:00-05:00,129.21383235466163,130.55505804329786,128.47802854020645,130.08935546875,8068000,0.0,0.0,4.0,3.074809607278651,131.33608169555663,127.73336898803711,1
2023-02-24 00:00:00-05:00,129.56778923170077,131.66345111432773,129.40012889078994,131.262939453125,9126900,0.0,0.0,4.0,3.0473186237219916,131.38032150268555,127.87688079833984,1
2023-02-27 00:00:00-05:00,132.36201148598914,133.47969503510043,131.99876397722502,132.40858459472656,10014700,0.0,0.0,4.0,3.0209521627643077,131.46600952148438,128.0457098388672,1
2023-02-28 00:00:00-05:00,133.13510336939993,133.89884848293326,132.16643369843086,133.51698303222656,11019800,0.0,0.0,4.0,2.9958735654134223,131.66253585815429,128.24909591674805,1
